uid,caption,image_path
910ffa6fba424f4fb5a0635f0397b9f8,Purple teapot with a small purple sphere and ring.,data/processed/images/910ffa6fba424f4fb5a0635f0397b9f8.png
1bc6532d191d423594a815af6bf9f144,"A dark, irregularly shaped, rough, almost organic object featuring multiple protrusions and a hollow central area.",data/processed/images/1bc6532d191d423594a815af6bf9f144.png
32318545ae874d9cbc08848debbca8b7,A white box.,data/processed/images/32318545ae874d9cbc08848debbca8b7.png
21c39f3db76e48eb80b6862cd7e20bd4,White sphere.,data/processed/images/21c39f3db76e48eb80b6862cd7e20bd4.png
a81856e5ada6431289268562e364d5b8,Minimalist frame structure composed of vertical and horizontal beams with an elevated platform.,data/processed/images/a81856e5ada6431289268562e364d5b8.png
5cf0c1caf04f45588cfe41af520da1c8,"Monochromatic, stylized humanoid figure with a streamlined body, elongated limbs, and minimal facial features.",data/processed/images/5cf0c1caf04f45588cfe41af520da1c8.png
b6e98bf8dc30427d80aa21d133c7587f,"Bright green humanoid figure in various martial arts stances, wearing partial black body stockings on the limbs.",data/processed/images/b6e98bf8dc30427d80aa21d133c7587f.png
c286785e30bd44d8b179d28ad100b065,A red bust sculpture wearing a silver necklace.,data/processed/images/c286785e30bd44d8b179d28ad100b065.png
f5d80a65da93474f9e225c891080c786,"A thin, irregularly shaped object with a combination of dark green, purple, and bright green sections, featuring a prominent rectangular purple block.",data/processed/images/f5d80a65da93474f9e225c891080c786.png
d30023ce813c4c8fa2493b33abaf1243,"A military tank with a long barrel, visible wheels, and protective armored plating.",data/processed/images/d30023ce813c4c8fa2493b33abaf1243.png
a5f9fd422a3a4ee58ed1b1c3db7dafb7,"A charming, stylized cottage with wooden beams, a blue-tiled roof, a chimney with a crow, surrounded by a small garden, vegetables, animals, and rustic decorations.",data/processed/images/a5f9fd422a3a4ee58ed1b1c3db7dafb7.png
77f79f7f17404b93916a47e25344e7de,"A small black cat stands next to a tall, thin, rectangular panel with a reflective surface.",data/processed/images/77f79f7f17404b93916a47e25344e7de.png
63fd8712d8164f29bdfbaf6fb0fde238,"A wooden tray with three oranges, three strawberries, and three apples.",data/processed/images/63fd8712d8164f29bdfbaf6fb0fde238.png
6d9c1aa964be4f7881d89cd6b427296c,"A detailed small, multi-level building or house featuring visible stairs, windows, and a tiled roof.",data/processed/images/6d9c1aa964be4f7881d89cd6b427296c.png
bf4743c9f26d4772b350ea27cc8a19a1,A modern dark wood L-shaped desk with a recessed section and a light-colored front panel on the shorter side.,data/processed/images/bf4743c9f26d4772b350ea27cc8a19a1.png
4f3be0508fd64692958fa073c2d96016,An archer holding a bow and arrow.,data/processed/images/4f3be0508fd64692958fa073c2d96016.png
5cb2d8563fd3457c9ff3b585aeabfedb,White glasses with red and blue lenses.,data/processed/images/5cb2d8563fd3457c9ff3b585aeabfedb.png
f0fc6dc0005043e1a0aab22a22f8d0d8,"A curved, antique bronze object featuring a circular end with a floral or rosette design and a detailed figure resembling a bird or dragon at the opposite end.",data/processed/images/f0fc6dc0005043e1a0aab22a22f8d0d8.png
73709d068081444bae57eab6ddfa0ca3,"A single-story house with gray brick walls, a bright blue pitched roof, and a red brick chimney.",data/processed/images/73709d068081444bae57eab6ddfa0ca3.png
5a52d99760d74753b5c88dd404590632,A smooth green sphere.,data/processed/images/5a52d99760d74753b5c88dd404590632.png
7a601d4e9e894a4097b5226a1811e45d,"Decayed and fragmented wooden structure with varying colors, including shades of brown, gray, and patches of red rust, suggesting ruins or remnants of an architectural object.",data/processed/images/7a601d4e9e894a4097b5226a1811e45d.png
9b29cd5d3bae4e008b8b87159c72ddf5,"Disjointed, fragmented parts of a human hand and foot along with a red and beige mechanical or structural element.",data/processed/images/9b29cd5d3bae4e008b8b87159c72ddf5.png
120b4a9137334766a458ffadd1024847,A dark-colored beetle pinned on a white board with a color calibration cube suspended nearby.,data/processed/images/120b4a9137334766a458ffadd1024847.png
ca121c1f31a24824921f686f60a89359,"A heavy industrial metal press machine with a base, vertical frame, control mechanisms, and safety signage.",data/processed/images/ca121c1f31a24824921f686f60a89359.png
f2af2bdc7be3402098304f0e1e41b426,"A spherical planet-like object with irregular, rugged landmasses, blue water bodies, and scattered white cloud formations.",data/processed/images/f2af2bdc7be3402098304f0e1e41b426.png
ad47c6e356eb4a2183be07e765eddba4,"A simplified tank with a large blue body, a green and brown base, a red turret, and six orange wheels on each side.",data/processed/images/ad47c6e356eb4a2183be07e765eddba4.png
646e4d55b57041e096c1c29c4ad2b10f,"A small, ornamented Christmas tree.",data/processed/images/646e4d55b57041e096c1c29c4ad2b10f.png
8e7451efeb5d4e3fbc76ed6255ae09ff,A simple metallic bar handle with two mounting brackets.,data/processed/images/8e7451efeb5d4e3fbc76ed6255ae09ff.png
05ed8f2006f84287a2f72fc55f039fe1,"A topographic depiction of a mountainous landscape with green valleys, rocky peaks, and small blue lakes.",data/processed/images/05ed8f2006f84287a2f72fc55f039fe1.png
5d54ee3ede884fa086740a8b38d9e02a,A small tree with a brown trunk and green foliage stands on a flat yellow surface with a vertical yellow wall behind it.,data/processed/images/5d54ee3ede884fa086740a8b38d9e02a.png
610f961dc98c47968fc5268637f6191c,"A rectangular structure with brick-patterned walls, a stepped blue roof with red triangular extensions, and a white bottom surface.",data/processed/images/610f961dc98c47968fc5268637f6191c.png
5697aab59f2b4c49aa304aa2168d6289,A rectangular sheet of seven evenly spaced semi-cylindrical ridges with a reddish-brown surface.,data/processed/images/5697aab59f2b4c49aa304aa2168d6289.png
7f62bd6ad4a6436cbe1addd10a32d239,"A terrain featuring elevated ridges and hills with varying slopes and valleys, displaying subtle elevation changes and surface details.",data/processed/images/7f62bd6ad4a6436cbe1addd10a32d239.png
8c404f3b7675490cb1655f0ac56d9b5a,Pixelated blue shark in Minecraft.,data/processed/images/8c404f3b7675490cb1655f0ac56d9b5a.png
a37c9af8263c4004bc3d00619a26a52a,A bent arm with two rounded ends and flat circular bases.,data/processed/images/a37c9af8263c4004bc3d00619a26a52a.png
aedac966236e43eab49f38d23c82b471,"A group of five cartoon-style vehicles, including a large beige airplane, a red car, an orange robot-like vehicle, a teal boxy truck, and a yellow futuristic car, arranged side by side.",data/processed/images/aedac966236e43eab49f38d23c82b471.png
ab98d153a4da4f9299e61f1bf2d0733d,A white display stand with six squares and four cubes.,data/processed/images/ab98d153a4da4f9299e61f1bf2d0733d.png
9b081f5e59e947ee8e406d9d3fc5dba1,"A rectangular gray pedestal with a black, flat rectangular top that has a white rectangular recess in the center.",data/processed/images/9b081f5e59e947ee8e406d9d3fc5dba1.png
e407e72e62e94b65b82100a459ed80bd,A red and gray rocket launcher-like gun.,data/processed/images/e407e72e62e94b65b82100a459ed80bd.png
0536f8b6b1dc4dd4af86c843be8990a0,"Two round mooncakes, one whole and one sliced open revealing a yolk inside, are displayed on a wooden tray with green beans and a small red flower.",data/processed/images/0536f8b6b1dc4dd4af86c843be8990a0.png
6c90588317f347adbafbcee8a9bb4aca,A green dinosaur.,data/processed/images/6c90588317f347adbafbcee8a9bb4aca.png
48d279fd3b394f119fdca38a93c59822,"A multi-level modern building with a flat roof, large rectangular sections, an open courtyard with visible railing, and cantilevered elements.",data/processed/images/48d279fd3b394f119fdca38a93c59822.png
688bdc10475a470997615af3b2b74f07,A drawing tablet with a pen and a laptop on a stand.,data/processed/images/688bdc10475a470997615af3b2b74f07.png
594161a3a5d44ca9887bcc2527700369,"A small village with a prominent church featuring a tall steeple, surrounded by roads and greenery.",data/processed/images/594161a3a5d44ca9887bcc2527700369.png
a52b038d456a4ac2bec4a4347c162cf9,"Architectural design of a multi-level building with a complex roof truss system, featuring a central pillar and a translucent grid. The construction is comprised of white and gray materials with highlights of purple and blue in the roof structure, set against a neutral background.",data/processed/images/a52b038d456a4ac2bec4a4347c162cf9.png
35bb4646e6534508aef6fd0aad0f75ef,"A simple house shape with a pitched roof, chimney, and rectangular windows.",data/processed/images/35bb4646e6534508aef6fd0aad0f75ef.png
2de6025ec9ae4f9c92b0cf62ee0fa49c,"A multi-level building framework with white vertical columns, blue horizontal beams, yellow floor slabs, and red foundation blocks.",data/processed/images/2de6025ec9ae4f9c92b0cf62ee0fa49c.png
f2f36858c61044688cdfb92ebb72084d,"A gold and black logo for a real estate company, featuring variations of Press & Morton, Presti & Martins, and Preston & Morton.",data/processed/images/f2f36858c61044688cdfb92ebb72084d.png
9c7fe47a8a3948f8b539503b4fc4b062,A modern multi-level structure with an overhanging roof and an open rectangular lower section.,data/processed/images/9c7fe47a8a3948f8b539503b4fc4b062.png
94421df4506e4737b6bc2ea9ea369dff,A snowman wearing a top hat and smoking a pipe.,data/processed/images/94421df4506e4737b6bc2ea9ea369dff.png
66cb36bccf6040dda30d01a466a378e8,Stonehenge monument on a grassy field.,data/processed/images/66cb36bccf6040dda30d01a466a378e8.png
4d3cedbe0ce7462894a29822643d3af0,"Caption: Digital interface composed of multiple floating rectangular panels displaying various icons, text, and a prompt to ""Press P-Key to Start the Game,"" arranged in a loose grid against a black background.",data/processed/images/4d3cedbe0ce7462894a29822643d3af0.png
928d2c9ea6db45ccb9fd2630160f8f09,"A minimalist cubic structure with a flat black roof, white walls, an open upper section, and a wooden staircase connecting the lower and upper levels.",data/processed/images/928d2c9ea6db45ccb9fd2630160f8f09.png
baf81d4ba07d40cd9c7d3f0556fb0e49,A wall-mounted bike rack holding multiple bicycles.,data/processed/images/baf81d4ba07d40cd9c7d3f0556fb0e49.png
b2083b88db4f4279ade4689a5bbbe460,"Structural view of a building featuring wooden roof trusses, a chimney, and partial exterior walls with a sloped roof.",data/processed/images/b2083b88db4f4279ade4689a5bbbe460.png
145d2aa556dd4e3893756e3de321648b,A colorful polygonal sphere composed of colored triangles.,data/processed/images/145d2aa556dd4e3893756e3de321648b.png
2943a7719c5547fe84794da02e563f2a,"Wooden frame structure of a two-story building with multiple support columns, featuring beams and studs highlighted in fluorescent colors (pink, yellow, green) against the wood, on a neutral background.",data/processed/images/2943a7719c5547fe84794da02e563f2a.png
f7c63f808f2c4fdb8fd6da293526e4f8,"A yellow, pickle-shaped object resembling a sausage or lollipop.",data/processed/images/f7c63f808f2c4fdb8fd6da293526e4f8.png
3480edddb4a44323bb101a5d7aea4ab0,"A birdcage, a wooden chest or box, a red funnel-like object with a circular base, and a couple of round, goblet-shaped vessels in white.",data/processed/images/3480edddb4a44323bb101a5d7aea4ab0.png
6c388250427943378ccf821a084933b5,"A sphere covered with colorful, abstract graffiti-style markings and a prominent red geometric shape attached to its surface.",data/processed/images/6c388250427943378ccf821a084933b5.png
0db262d9344f4046a54629871d9823af,"A geometric composition featuring a cube and a rectangular plane resting on a large flat circular base, all presented in monochromatic shades.",data/processed/images/0db262d9344f4046a54629871d9823af.png
44500e3924174a7089217c52dbc80b3f,"A wooden staircase with a handrail, partially enclosed by a white rectangular structure extending vertically.",data/processed/images/44500e3924174a7089217c52dbc80b3f.png
6f46f585edac4aeca9634f6ec1f6ead0,"A rectangular electronic component with an orange coil wrapped around its center, gray end supports, and metallic pins extending from one side.",data/processed/images/6f46f585edac4aeca9634f6ec1f6ead0.png
32724501be274c739d7b846073bbf9d0,A rock with holes resembling a beehive.,data/processed/images/32724501be274c739d7b846073bbf9d0.png
ba7079336d5845e7b1eff06b3cdaa831,"A stylized humanoid figure with exaggerated limbs and large shoes, depicted in a dynamic, action-oriented pose.",data/processed/images/ba7079336d5845e7b1eff06b3cdaa831.png
c460434148484e1d9ccdf189698ce52a,A small house situated on a square base.,data/processed/images/c460434148484e1d9ccdf189698ce52a.png
c8668e73f5344943a88f965ff3a932ea,"A cube featuring promotional content for Screendesign, Webdesign, and Software Development services, including text descriptions and professionals.",data/processed/images/c8668e73f5344943a88f965ff3a932ea.png
06a8a8de0de447bebf162f91cbc0bf64,A small wooden arched bridge with railings and evenly spaced planks forming the walkway.,data/processed/images/06a8a8de0de447bebf162f91cbc0bf64.png
418988c071a04494b51125a117eef8fc,"A multi-level architectural design featuring staircases, open walls, and distinct geometric interior structures.",data/processed/images/418988c071a04494b51125a117eef8fc.png
90b167bf335d481aae52b44334148a20,A white table with a paper boat on it.,data/processed/images/90b167bf335d481aae52b44334148a20.png
ba84f5a9d43e40e9b28853ad2967dd69,"A long brown wooden bench with a backrest, three small rectangular details on the front, and sturdy legs.",data/processed/images/ba84f5a9d43e40e9b28853ad2967dd69.png
55451fe70e8a42c2970ff4bfd74dde51,"Upper and lower gums with teeth, showing several upper front teeth highlighted in green.",data/processed/images/55451fe70e8a42c2970ff4bfd74dde51.png
84fd00f1f62f40e4a08c1461015a9ca2,A small Gothic-style house with a green roof.,data/processed/images/84fd00f1f62f40e4a08c1461015a9ca2.png
563086f29f024875aa06fd56193ae58e,"Three distinct, multicolored ornaments with varying shapes.",data/processed/images/563086f29f024875aa06fd56193ae58e.png
9d79d07742944fcc8313ab6aad36afb9,A circular base with multiple irregularly shaped standing walls randomly distributed across its surface.,data/processed/images/9d79d07742944fcc8313ab6aad36afb9.png
1d32fa630aeb46988f75c397df3cc429,A human skull.,data/processed/images/1d32fa630aeb46988f75c397df3cc429.png
28bcb4977fe44287be065c9fe5ff2efc,"A wooden shelf holds three hardcover books in blue, red, and green, arranged with the blue book standing upright, the red book leaning against it, and the green book lying flat.",data/processed/images/28bcb4977fe44287be065c9fe5ff2efc.png
